,id,parent_id,tweet,topic,classification
3560,"3066    529541029910044672
Name: id, dtype: object","3066    529540733020405760
Name: parent_id, dtype: object","3066    @PrinceMuseum @3RDEYEGIRL it's a four hour fli...
Name: tweet, dtype: object","3066    prince-toronto
Name: topic, dtype: object",comment
3561,"2259    544309667099181056
Name: id, dtype: object","2259    544309275141885952
Name: parent_id, dtype: object","2259    @RT_com I pray for the safety of all the hosta...
Name: tweet, dtype: object","2259    sydneysiege
Name: topic, dtype: object",comment
3562,"2114    544522299693862912
Name: id, dtype: object","2114    544521755289600001
Name: parent_id, dtype: object","2114    @TexasJew Again, so far as I can tell, they we...
Name: tweet, dtype: object","2114    sydneysiege
Name: topic, dtype: object",query
3563,"1387    524975741306298368
Name: id, dtype: object","1387    524969201102901248
Name: parent_id, dtype: object","1387    @CP24 good guy with a gun stops bad guy with a...
Name: tweet, dtype: object","1387    ottawashooting
Name: topic, dtype: object",comment
3564,"1619    524950411950948352
Name: id, dtype: object","1619    524950283244544002
Name: parent_id, dtype: object","1619    @905fishingguy @CBCAlerts Yes they do.
Name: tweet, dtype: object","1619    ottawashooting
Name: topic, dtype: object",support
3565,"3752    553544735131201536
Name: id, dtype: object","3752    553544252563935234
Name: parent_id, dtype: object","3752    ""@FoxNews: BREAKING: At least 2 killed in #Par...
Name: tweet, dtype: object","3752    charliehebdo
Name: topic, dtype: object",support
3566,"2211    544391380731441152
Name: id, dtype: object","2211    544391176137089024
Name: parent_id, dtype: object","2211    @cnni avnt they shot him yet
Name: tweet, dtype: object","2211    sydneysiege
Name: topic, dtype: object",comment
3567,"3018    529723713701543938
Name: id, dtype: object","3018    529720273285566464
Name: parent_id, dtype: object","3018    There ya go. @KiSS925 RT @LiveNationON: In res...
Name: tweet, dtype: object","3018    prince-toronto
Name: topic, dtype: object",comment
3568,"4506    552792955052761088
Name: id, dtype: object","4506    552791196247269378
Name: parent_id, dtype: object","4506    @cnni actually that wasnt me it was the cats p...
Name: tweet, dtype: object","4506    charliehebdo
Name: topic, dtype: object",comment
3569,"4422    552794951487352832
Name: id, dtype: object","4422    552793679082311680
Name: parent_id, dtype: object","4422    Sickening ""@Telegraph: 11 confirmed dead, Fran...
Name: tweet, dtype: object","4422    charliehebdo
Name: topic, dtype: object",support
3570,"2325    544371515551408128
Name: id, dtype: object","2325    544370346342612992
Name: parent_id, dtype: object","2325    @NinaMaechik @majanahi @princekhattab not so j...
Name: tweet, dtype: object","2325    sydneysiege
Name: topic, dtype: object",comment
3571,"185    500372393890557952
Name: id, dtype: object","185    500371149713178625
Name: parent_id, dtype: object","185    @AngryBlackLady Well maybe a world where you k...
Name: tweet, dtype: object","185    ferguson
Name: topic, dtype: object",comment
3572,"343    500574128609312769
Name: id, dtype: object","343    500319675797209088
Name: parent_id, dtype: object","343    @originalgriz @sweetangelface yes but cops onl...
Name: tweet, dtype: object","343    ferguson
Name: topic, dtype: object",support
3573,"1086    525061861398806528
Name: id, dtype: object","1086    525049639016615937
Name: parent_id, dtype: object","1086    @MaulerMauler \nRIP Brother!!
Name: tweet, dtype: object","1086    ottawashooting
Name: topic, dtype: object",deny
3574,"1853    524928009493827585
Name: id, dtype: object","1853    524925730053181440
Name: parent_id, dtype: object","1853    @CBCAlerts reporting soldier shot in Ottawa. V...
Name: tweet, dtype: object","1853    ottawashooting
Name: topic, dtype: object",support
3575,"4222    552810267772334080
Name: id, dtype: object","4222    552807385496973312
Name: parent_id, dtype: object","4222    @DaliaChai @cnnbrk u go to jail for anti semit...
Name: tweet, dtype: object","4222    charliehebdo
Name: topic, dtype: object",comment
3576,"1071    500258409988763649
Name: id, dtype: object","1071    None
Name: parent_id, dtype: object","1071    Name of #Ferguson cop is expected to be releas...
Name: tweet, dtype: object","1071    ferguson
Name: topic, dtype: object",support
3577,"2170    544371998390890496
Name: id, dtype: object","2170    544371506261012480
Name: parent_id, dtype: object","2170    @JordanSekulow @FoxNews and yet they won't cov...
Name: tweet, dtype: object","2170    sydneysiege
Name: topic, dtype: object",comment
3578,"1603    524936152902811648
Name: id, dtype: object","1603    524935938284486656
Name: parent_id, dtype: object","1603    @rcallimachi @ummsalama15_ is that radical?
Name: tweet, dtype: object","1603    ottawashooting
Name: topic, dtype: object",comment
3579,"2243    544309275141885952
Name: id, dtype: object","2243    None
Name: parent_id, dtype: object","2243    Approximately 50 hostages may be held captive ...
Name: tweet, dtype: object","2243    sydneysiege
Name: topic, dtype: object",support
3580,"1643    524940659778920448
Name: id, dtype: object","1643    None
Name: parent_id, dtype: object","1643    Attack on Parliament: Soldier shot; gunman on ...
Name: tweet, dtype: object","1643    ottawashooting
Name: topic, dtype: object",support
3581,"1267    524993414056927232
Name: id, dtype: object","1267    524991576163250176
Name: parent_id, dtype: object","1267    @CBSNews Probably a drill.
Name: tweet, dtype: object","1267    ottawashooting
Name: topic, dtype: object",comment
3582,"825    499918462295490560
Name: id, dtype: object","825    499366666300846081
Name: parent_id, dtype: object","825    @AnonymousPress And this isn't tyranny because...
Name: tweet, dtype: object","825    ferguson
Name: topic, dtype: object",comment
3583,"2059    544484075994509312
Name: id, dtype: object","2059    544483799174627329
Name: parent_id, dtype: object","2059    @Asher_Wolf https://t.co/zfzDr39nln
Name: tweet, dtype: object","2059    sydneysiege
Name: topic, dtype: object",comment
3584,"3379    521356252740608001
Name: id, dtype: object","3379    521346721226711040
Name: parent_id, dtype: object","3379    Umdlali webhola vele RT @FootballcomEN: Unconf...
Name: tweet, dtype: object","3379    ebola-essien
Name: topic, dtype: object",comment
3585,"608    500283469864239104
Name: id, dtype: object","608    500281131057811456
Name: parent_id, dtype: object","608    @TheAnonMessage2 OMG this IS a police state, i...
Name: tweet, dtype: object","608    ferguson
Name: topic, dtype: object",comment
3586,"1735    524924651080650752
Name: id, dtype: object","1735    524923676484177920
Name: parent_id, dtype: object","1735    @RichardMadan @rebeccamakonnen Targeting the s...
Name: tweet, dtype: object","1735    ottawashooting
Name: topic, dtype: object",comment
3587,"1888    544517264054423552
Name: id, dtype: object","1888    None
Name: parent_id, dtype: object","1888    #BREAKING: Police have confirmed that the #Syd...
Name: tweet, dtype: object","1888    sydneysiege
Name: topic, dtype: object",support
3588,"3584    553776086816137217
Name: id, dtype: object","3584    553558982476828674
Name: parent_id, dtype: object","3584    If I were Jewish, I won't go to the demo besid...
Name: tweet, dtype: object","3584    charliehebdo
Name: topic, dtype: object",comment
3589,"203    500385377656377346
Name: id, dtype: object","203    500363126294863876
Name: parent_id, dtype: object","203    @NerdyWonka Hmm. That's not what I heard at al...
Name: tweet, dtype: object","203    ferguson
Name: topic, dtype: object",support
3590,"655    500295998753611777
Name: id, dtype: object","655    500288027705741313
Name: parent_id, dtype: object","655    @CheriPhi @mashable That maybe he did try &amp...
Name: tweet, dtype: object","655    ferguson
Name: topic, dtype: object",comment
3591,"2999    529695483661664257
Name: id, dtype: object","2999    None
Name: parent_id, dtype: object","2999    Clearly prince is having a show in #toronto @T...
Name: tweet, dtype: object","2999    prince-toronto
Name: topic, dtype: object",support
3592,"1308    524959809402331137
Name: id, dtype: object","1308    None
Name: parent_id, dtype: object","1308    Senior U.S. official: Canadian government has ...
Name: tweet, dtype: object","1308    ottawashooting
Name: topic, dtype: object",support
3593,"4074    553262052899164161
Name: id, dtype: object","4074    553221600955621376
Name: parent_id, dtype: object","4074    @ArmedResearch @mattdpearce RIP Clarissa
Name: tweet, dtype: object","4074    charliehebdo
Name: topic, dtype: object",comment
3594,"1616    524953732480794624
Name: id, dtype: object","1616    524937542131793920
Name: parent_id, dtype: object","1616    @RideauCentre any reports of shots fired insid...
Name: tweet, dtype: object","1616    ottawashooting
Name: topic, dtype: object",query
3595,"4242    552817149673082882
Name: id, dtype: object","4242    552816583614013440
Name: parent_id, dtype: object","4242    @DaliaChai @Chusid2015 @cnnbrk pedophiles is a...
Name: tweet, dtype: object","4242    charliehebdo
Name: topic, dtype: object",comment
3596,"581    500286862255464448
Name: id, dtype: object","581    500285091394764801
Name: parent_id, dtype: object","581    “@jsmith189 Video manipulation takes time. RT ...
Name: tweet, dtype: object","581    ferguson
Name: topic, dtype: object",comment
3597,"2224    544382534264451072
Name: id, dtype: object","2224    544381485591982083
Name: parent_id, dtype: object","2224    @TroyBramston @australian @channeltennews four...
Name: tweet, dtype: object","2224    sydneysiege
Name: topic, dtype: object",comment
3598,"3594    553577850461519872
Name: id, dtype: object","3594    553576010898497536
Name: parent_id, dtype: object","3594    “@WSJ: Breaking: Gunman at Paris store threate...
Name: tweet, dtype: object","3594    charliehebdo
Name: topic, dtype: object",comment
3599,"2182    544452378217676800
Name: id, dtype: object","2182    544358533819420672
Name: parent_id, dtype: object","2182    @cnni @CNN @BreakingNewsKE O Lord @Gurmeetramr...
Name: tweet, dtype: object","2182    sydneysiege
Name: topic, dtype: object",comment
3600,"2620    544333035370721280
Name: id, dtype: object","2620    544305540286148609
Name: parent_id, dtype: object","2620    The face of terror in Sydney @DailyMailAU http...
Name: tweet, dtype: object","2620    sydneysiege
Name: topic, dtype: object",comment
3601,"4480    552816964436230144
Name: id, dtype: object","4480    552805237510385664
Name: parent_id, dtype: object","4480    ....an invitation to grow the fuck up and stop...
Name: tweet, dtype: object","4480    charliehebdo
Name: topic, dtype: object",comment
3602,"931    500306362090680320
Name: id, dtype: object","931    500279160795721728
Name: parent_id, dtype: object","931    @DanteB4u @CallsForJustice Never mentioned ""ro...
Name: tweet, dtype: object","931    ferguson
Name: topic, dtype: object",comment
3603,"442    500307986775298048
Name: id, dtype: object","442    500303431928922113
Name: parent_id, dtype: object","442    @PrisonPlanet Not simply a title: Journalists,...
Name: tweet, dtype: object","442    ferguson
Name: topic, dtype: object",support
3604,"3965    553491367159017472
Name: id, dtype: object","3965    553489393202499584
Name: parent_id, dtype: object","3965    @TIME literally...when these terrorists attack...
Name: tweet, dtype: object","3965    charliehebdo
Name: topic, dtype: object",comment
3605,"873    499533285387960321
Name: id, dtype: object","873    499530130487017472
Name: parent_id, dtype: object","873    “@MichaelSkolnik: A woman in #Ferguson was sho...
Name: tweet, dtype: object","873    ferguson
Name: topic, dtype: object",support
3606,"576    500310820635815937
Name: id, dtype: object","576    500308076004929537
Name: parent_id, dtype: object","576    @YourAnonLive Good job, faggots. You IDd the w...
Name: tweet, dtype: object","576    ferguson
Name: topic, dtype: object",deny
3607,"696    500294596707254272
Name: id, dtype: object","696    500288349924782080
Name: parent_id, dtype: object","696    Identical but irrelevant RT @TheAnonMessage2: ...
Name: tweet, dtype: object","696    ferguson
Name: topic, dtype: object",comment
3608,"2018    544764078594330625
Name: id, dtype: object","2018    544762753890525184
Name: parent_id, dtype: object","2018    “@OrBVIOUS66: @leftocentre @onewaymule87 @smh ...
Name: tweet, dtype: object","2018    sydneysiege
Name: topic, dtype: object",comment
3609,"4207    552814843288223744
Name: id, dtype: object","4207    552814354588909569
Name: parent_id, dtype: object","4207    @Chusid2015 @DaliaChai @cnnbrk look you fool w...
Name: tweet, dtype: object","4207    charliehebdo
Name: topic, dtype: object",comment
3610,"4307    552812365692289025
Name: id, dtype: object","4307    552811386259386370
Name: parent_id, dtype: object","4307    @WSJ I did not think the French knew what a gu...
Name: tweet, dtype: object","4307    charliehebdo
Name: topic, dtype: object",deny
3611,"756    500303314106720256
Name: id, dtype: object","756    500290456845299714
Name: parent_id, dtype: object","756    @YourAnonLive @FrancoisKilljoy for real.. I bu...
Name: tweet, dtype: object","756    ferguson
Name: topic, dtype: object",comment
3612,"1381    524976794198638592
Name: id, dtype: object","1381    524969201102901248
Name: parent_id, dtype: object","1381    @CP24 need more men like this
Name: tweet, dtype: object","1381    ottawashooting
Name: topic, dtype: object",comment
3613,"1143    525278489721966592
Name: id, dtype: object","1143    525080429410664448
Name: parent_id, dtype: object","1143    @alisaleh1292 @Telegraph That doesn't sound in...
Name: tweet, dtype: object","1143    ottawashooting
Name: topic, dtype: object",comment
3614,"4325    552817849845436416
Name: id, dtype: object","4325    552816020403269632
Name: parent_id, dtype: object","4325    Background see the French deep state.  @mjrharris
Name: tweet, dtype: object","4325    charliehebdo
Name: topic, dtype: object",deny
3615,"3964    553489533526765568
Name: id, dtype: object","3964    553489393202499584
Name: parent_id, dtype: object","3964    @TIME http://t.co/8del3cJWYa
Name: tweet, dtype: object","3964    charliehebdo
Name: topic, dtype: object",comment
3616,"462    500431611364524033
Name: id, dtype: object","462    500413925020934145
Name: parent_id, dtype: object","462    @HIRED__GUN @140elect try reading comprehension.
Name: tweet, dtype: object","462    ferguson
Name: topic, dtype: object",comment
3617,"2033    544761239641923584
Name: id, dtype: object","2033    544759066950524928
Name: parent_id, dtype: object","2033    @leftocentre @suthernx @RunawayBudgie @onewaym...
Name: tweet, dtype: object","2033    sydneysiege
Name: topic, dtype: object",comment
3618,"1724    524943005313409025
Name: id, dtype: object","1724    524941900223381504
Name: parent_id, dtype: object","1724    @HDMcC @kellyoxford @obiterdictayo the news re...
Name: tweet, dtype: object","1724    ottawashooting
Name: topic, dtype: object",support
3619,"1242    525031384029872128
Name: id, dtype: object","1242    525023025792835585
Name: parent_id, dtype: object","1242    @Cameron_Gray @globeandmail I am so sorry for ...
Name: tweet, dtype: object","1242    ottawashooting
Name: topic, dtype: object",comment
3620,"1080    498283789744103424
Name: id, dtype: object","1080    498280126254428160
Name: parent_id, dtype: object","1080    @MichaelSkolnik Emmett Till was visiting his f...
Name: tweet, dtype: object","1080    ferguson
Name: topic, dtype: object",comment
3621,"774    500281136816594944
Name: id, dtype: object","774    500279189405433858
Name: parent_id, dtype: object","774    @edeweysmith VERY SLICK PASTOR!
Name: tweet, dtype: object","774    ferguson
Name: topic, dtype: object",comment
3622,"391    500316587333652480
Name: id, dtype: object","391    500315190529773570
Name: parent_id, dtype: object","391    @jlpauk @spants @rui_xu @flavius217 and not re...
Name: tweet, dtype: object","391    ferguson
Name: topic, dtype: object",comment
3623,"4120    552842163160367104
Name: id, dtype: object","4120    552833028201144320
Name: parent_id, dtype: object","4120    @RT_com just my 2 cents but URGENT is really n...
Name: tweet, dtype: object","4120    charliehebdo
Name: topic, dtype: object",comment
3624,"3006    529720273285566464
Name: id, dtype: object","3006    None
Name: parent_id, dtype: object","3006    In response to inquiries, we can confirm that ...
Name: tweet, dtype: object","3006    prince-toronto
Name: topic, dtype: object",support
3625,"2778    544287943175983104
Name: id, dtype: object","2778    544283772569788416
Name: parent_id, dtype: object","2778    “@SkyNews: Live Updates: Siege in Sydney Cafe ...
Name: tweet, dtype: object","2778    sydneysiege
Name: topic, dtype: object",support
3626,"1099    525035264826413056
Name: id, dtype: object","1099    525032872647065600
Name: parent_id, dtype: object","1099    @20committee @sqwerin and @BarackObama still r...
Name: tweet, dtype: object","1099    ottawashooting
Name: topic, dtype: object",comment
3627,"1631    524937401597427712
Name: id, dtype: object","1631    524936872666353664
Name: parent_id, dtype: object","1631    RT @CBCAlerts: More shots fired just off Parli...
Name: tweet, dtype: object","1631    ottawashooting
Name: topic, dtype: object",support
3628,"1862    544514368105611264
Name: id, dtype: object","1862    544512910538838016
Name: parent_id, dtype: object","1862    @FoxNews any update on PA shooting?
Name: tweet, dtype: object","1862    sydneysiege
Name: topic, dtype: object",query
3629,"2452    544313637318307840
Name: id, dtype: object","2452    544312995544039426
Name: parent_id, dtype: object","2452    @RPW260567 @7NewsSydney @Y7News He could pull ...
Name: tweet, dtype: object","2452    sydneysiege
Name: topic, dtype: object",comment
3630,"4320    552814818986844160
Name: id, dtype: object","4320    552811386259386370
Name: parent_id, dtype: object","4320    @WSJ @MikeRodNews http://t.co/ze1UCX90TE
Name: tweet, dtype: object","4320    charliehebdo
Name: topic, dtype: object",comment
3631,"101    500698984877666304
Name: id, dtype: object","101    500426909860114432
Name: parent_id, dtype: object","101    @leonlohr @LisaBloom I rolled through a stop s...
Name: tweet, dtype: object","101    ferguson
Name: topic, dtype: object",support
3632,"1711    525522784748060672
Name: id, dtype: object","1711    524962953695858689
Name: parent_id, dtype: object","1711    @kellyoxford @daxshepard1 yes from her newly d...
Name: tweet, dtype: object","1711    ottawashooting
Name: topic, dtype: object",comment
3633,"2225    544386112672645120
Name: id, dtype: object","2225    544381485591982083
Name: parent_id, dtype: object","2225    @TroyBramston @channeltennews terminate him.do...
Name: tweet, dtype: object","2225    sydneysiege
Name: topic, dtype: object",support
3634,"4055    553213293964562434
Name: id, dtype: object","4055    553210433570881536
Name: parent_id, dtype: object","4055    I don't need to see that photo to know what ha...
Name: tweet, dtype: object","4055    charliehebdo
Name: topic, dtype: object",comment
3635,"4315    552812526434385921
Name: id, dtype: object","4315    552811386259386370
Name: parent_id, dtype: object","4315    @WSJ Our prayers goes out to good people of Fr...
Name: tweet, dtype: object","4315    charliehebdo
Name: topic, dtype: object",comment
3636,"2458    544319274072817664
Name: id, dtype: object","2458    None
Name: parent_id, dtype: object","2458    Ray Hadley says he spoke with hostage, and cou...
Name: tweet, dtype: object","2458    sydneysiege
Name: topic, dtype: object",support
3637,"219    500370900513202176
Name: id, dtype: object","219    500363740311982081
Name: parent_id, dtype: object","219    @ZerlinaMaxwell Sadly, that was the intention....
Name: tweet, dtype: object","219    ferguson
Name: topic, dtype: object",comment
3638,"617    500281427494043648
Name: id, dtype: object","617    500281131057811456
Name: parent_id, dtype: object","617    @TheAnonMessage2 all I see is him walking in a...
Name: tweet, dtype: object","617    ferguson
Name: topic, dtype: object",comment
3639,"1551    524944687053152256
Name: id, dtype: object","1551    524943490887991296
Name: parent_id, dtype: object","1551    Dear Canada, what are you doing??? MT @CBCOtta...
Name: tweet, dtype: object","1551    ottawashooting
Name: topic, dtype: object",comment
3640,"1982    544415646138630144
Name: id, dtype: object","1982    544401782676680704
Name: parent_id, dtype: object","1982    In pictures: the #SydneySiege http://t.co/wwNw...
Name: tweet, dtype: object","1982    sydneysiege
Name: topic, dtype: object",comment
3641,"370    500384522840453120
Name: id, dtype: object","370    500383364084686849
Name: parent_id, dtype: object","370    @Tom_sveb @spants @rui_xu @flavius217 That rig...
Name: tweet, dtype: object","370    ferguson
Name: topic, dtype: object",query
3642,"1628    524937735518564352
Name: id, dtype: object","1628    524936872666353664
Name: parent_id, dtype: object","1628    @CBCAlerts @905fishingguy Stay safe up there.
Name: tweet, dtype: object","1628    ottawashooting
Name: topic, dtype: object",comment
3643,"4023    553200322231808001
Name: id, dtype: object","4023    553189048052105216
Name: parent_id, dtype: object","4023    @milnews_ca @juliamacfarlane The answer will p...
Name: tweet, dtype: object","4023    charliehebdo
Name: topic, dtype: object",comment
3644,"1836    524924867825913856
Name: id, dtype: object","1836    524924619812511746
Name: parent_id, dtype: object","1836    @CBCAlerts Canada needs to get real and recogn...
Name: tweet, dtype: object","1836    ottawashooting
Name: topic, dtype: object",comment
3645,"2405    544340392712208384
Name: id, dtype: object","2405    544330593228840961
Name: parent_id, dtype: object","2405    @Umair_Bilal @Uber_Sydney I'm baffled by how f...
Name: tweet, dtype: object","2405    sydneysiege
Name: topic, dtype: object",comment
3646,"1177    524981436252950528
Name: id, dtype: object","1177    None
Name: parent_id, dtype: object","1177    Canadian authorities have given name of suspec...
Name: tweet, dtype: object","1177    ottawashooting
Name: topic, dtype: object",support
3647,"4027    553184777315287040
Name: id, dtype: object","4027    553184482241814530
Name: parent_id, dtype: object","4027    @juliamacfarlane I think they ultimately want ...
Name: tweet, dtype: object","4027    charliehebdo
Name: topic, dtype: object",comment
3648,"3855    553482001651470336
Name: id, dtype: object","3855    553478289474740224
Name: parent_id, dtype: object","3855    @FRANCE24 @RTLFrance US is the ultimate instig...
Name: tweet, dtype: object","3855    charliehebdo
Name: topic, dtype: object",comment
3649,"632    500290781178261504
Name: id, dtype: object","632    500290490382942209
Name: parent_id, dtype: object","632    @zadiaz @mashable You're one sick stupid person.
Name: tweet, dtype: object","632    ferguson
Name: topic, dtype: object",comment
3650,"4076    553503688946225152
Name: id, dtype: object","4076    553461741917863936
Name: parent_id, dtype: object","4076    @BBCWorld #JeSuisAhmed the Muslim policemen wh...
Name: tweet, dtype: object","4076    charliehebdo
Name: topic, dtype: object",comment
3651,"1128    525061828997820417
Name: id, dtype: object","1128    525060425184858112
Name: parent_id, dtype: object","1128    @cnnbrk @AC360 tweets not in english cuz they ...
Name: tweet, dtype: object","1128    ottawashooting
Name: topic, dtype: object",comment
3652,"2309    544320267107856384
Name: id, dtype: object","2309    544319832486064128
Name: parent_id, dtype: object","2309    @AP Actually, he said ""We don't know if it's p...
Name: tweet, dtype: object","2309    sydneysiege
Name: topic, dtype: object",deny
3653,"4085    553464272043638785
Name: id, dtype: object","4085    553461741917863936
Name: parent_id, dtype: object","4085    @BBCWorld ☆♡☆ http://t.co/KLDGxCKIb2
Name: tweet, dtype: object","4085    charliehebdo
Name: topic, dtype: object",comment
3654,"1260    525299114922496000
Name: id, dtype: object","1260    525036307173879808
Name: parent_id, dtype: object","1260    @JMBlais1 @HfxRegPolice @MikeSavageHFX \n#hero...
Name: tweet, dtype: object","1260    ottawashooting
Name: topic, dtype: object",comment
3655,"4011    553165237680353280
Name: id, dtype: object","4011    553164985460068352
Name: parent_id, dtype: object","4011    @SkyNews Scumy criminals
Name: tweet, dtype: object","4011    charliehebdo
Name: topic, dtype: object",comment
3656,"3838    553535581586993152
Name: id, dtype: object","3838    553534838880608256
Name: parent_id, dtype: object","3838    “@AFP: #BREAKING Gunman in policewoman killing...
Name: tweet, dtype: object","3838    charliehebdo
Name: topic, dtype: object",support
3657,"3903    553503283986563073
Name: id, dtype: object","3903    553501357156876290
Name: parent_id, dtype: object","3903    @BBCBreaking @FCN2go
Name: tweet, dtype: object","3903    charliehebdo
Name: topic, dtype: object",comment
3658,"2249    544331613807849472
Name: id, dtype: object","2249    544318148162244610
Name: parent_id, dtype: object","2249    @NijatK @Simbad_Reb But how does it happen at ...
Name: tweet, dtype: object","2249    sydneysiege
Name: topic, dtype: object",comment
3659,"2963    544268732046913536
Name: id, dtype: object","2963    None
Name: parent_id, dtype: object","2963    #BREAKING: Hostages are being held and a siege...
Name: tweet, dtype: object","2963    sydneysiege
Name: topic, dtype: object",support
3660,"19    500395008592465921
Name: id, dtype: object","19    500394517733068801
Name: parent_id, dtype: object","19    @lilfer1234 @andybankertv @FOX2now im not sayi...
Name: tweet, dtype: object","19    ferguson
Name: topic, dtype: object",comment
3661,"1479    524951483872444416
Name: id, dtype: object","1479    524949253312217088
Name: parent_id, dtype: object","1479    @PrideSky @CBCAlerts The tragedy is that we ar...
Name: tweet, dtype: object","1479    ottawashooting
Name: topic, dtype: object",support
3662,"4063    553203833921613824
Name: id, dtype: object","4063    553197863971610624
Name: parent_id, dtype: object","4063    @independent Islam never Support Terrorist.
Name: tweet, dtype: object","4063    charliehebdo
Name: topic, dtype: object",comment
3663,"4484    552794125167493120
Name: id, dtype: object","4484    552792544132997121
Name: parent_id, dtype: object","4484    Horrific “@Independent: BREAKING Charlie Hebdo...
Name: tweet, dtype: object","4484    charliehebdo
Name: topic, dtype: object",comment
3664,"2652    544308632997724160
Name: id, dtype: object","2652    544306719686656000
Name: parent_id, dtype: object","2652    @WilliamsJon @CV_People That's comforting
Name: tweet, dtype: object","2652    sydneysiege
Name: topic, dtype: object",comment
3665,"2964    544275696433246208
Name: id, dtype: object","2964    544268732046913536
Name: parent_id, dtype: object","2964    @SkyNewsAust send your SAS in and fast
Name: tweet, dtype: object","2964    sydneysiege
Name: topic, dtype: object",comment
3666,"4243    552814605115064323
Name: id, dtype: object","4243    552808456894169089
Name: parent_id, dtype: object","4243    @DaliaChai @cnnbrk u r not getting my point -m...
Name: tweet, dtype: object","4243    charliehebdo
Name: topic, dtype: object",deny
3667,"4024    553549483984711681
Name: id, dtype: object","4024    553498348674875393
Name: parent_id, dtype: object","4024    @Techpaste @juliamacfarlane @dangillmor the bu...
Name: tweet, dtype: object","4024    charliehebdo
Name: topic, dtype: object",comment
3668,"2176    544452357107761152
Name: id, dtype: object","2176    544358533819420672
Name: parent_id, dtype: object","2176    @cnni @CNN @BreakingNewsKE O Lord @Gurmeetramr...
Name: tweet, dtype: object","2176    sydneysiege
Name: topic, dtype: object",support
3669,"1969    544535075690663937
Name: id, dtype: object","1969    544515538383564801
Name: parent_id, dtype: object","1969    @Joyce_Karam Is there a headline writer positi...
Name: tweet, dtype: object","1969    sydneysiege
Name: topic, dtype: object",comment
3670,"3432    576756801045139457
Name: id, dtype: object","3432    576755174531862529
Name: parent_id, dtype: object","3432    @irishspy Russian Emb denies. RT @RussianEmbas...
Name: tweet, dtype: object","3432    putinmissing
Name: topic, dtype: object",deny
3671,"1995    544400873934188544
Name: id, dtype: object","1995    544399927045283840
Name: parent_id, dtype: object","1995    @BBCBreaking why don't Aussie swat take the fu...
Name: tweet, dtype: object","1995    sydneysiege
Name: topic, dtype: object",comment
3672,"Series([], Name: id, dtype: object)","Series([], Name: parent_id, dtype: object)","Series([], Name: tweet, dtype: object)","Series([], Name: topic, dtype: object)",comment
3673,"1360    524972948508409856
Name: id, dtype: object","1360    524971804096737280
Name: parent_id, dtype: object","1360    @DaryusAzad yes, but the liberals put us into ...
Name: tweet, dtype: object","1360    ottawashooting
Name: topic, dtype: object",comment
3674,"3633    553575543757471744
Name: id, dtype: object","3633    553573995858382849
Name: parent_id, dtype: object","3633    @RT_com Mohammed is that Guy who promotes murd...
Name: tweet, dtype: object","3633    charliehebdo
Name: topic, dtype: object",comment
3675,"2024    544764543369351169
Name: id, dtype: object","2024    544763927595188224
Name: parent_id, dtype: object","2024    @leftocentre @RunawayBudgie @onewaymule87 @smh...
Name: tweet, dtype: object","2024    sydneysiege
Name: topic, dtype: object",comment
3676,"3558    553589500572491776
Name: id, dtype: object","3558    553587303172833280
Name: parent_id, dtype: object","3558    @cnnbrk @cnni More workplace violence right, CNN?
Name: tweet, dtype: object","3558    charliehebdo
Name: topic, dtype: object",comment
3677,"3905    553504019742990336
Name: id, dtype: object","3905    553501672035856384
Name: parent_id, dtype: object","3905    @Wend999 @BBCBreaking \nPunk Cowards
Name: tweet, dtype: object","3905    charliehebdo
Name: topic, dtype: object",comment
3678,"2958    544271964890611712
Name: id, dtype: object","2958    544271069146656768
Name: parent_id, dtype: object","2958    @KristyMayr7 @theleadernews not ISIS flags
Name: tweet, dtype: object","2958    sydneysiege
Name: topic, dtype: object",deny
3679,"973    500303144429973508
Name: id, dtype: object","973    500301957396193280
Name: parent_id, dtype: object","973    .@mmwlawtaos @KatEdmiston - #Ferguson PD tried...
Name: tweet, dtype: object","973    ferguson
Name: topic, dtype: object",comment
3680,"762    500279189405433858
Name: id, dtype: object","762    None
Name: parent_id, dtype: object","762    That was very ""SLICK"" of the Police Chief to c...
Name: tweet, dtype: object","762    ferguson
Name: topic, dtype: object",support
3681,"421    500389863561388032
Name: id, dtype: object","421    500386143943139332
Name: parent_id, dtype: object","421    @jlpauk @spants @rui_xu @flavius217 in your wo...
Name: tweet, dtype: object","421    ferguson
Name: topic, dtype: object",query
3682,"253    500371833376350208
Name: id, dtype: object","253    500369339628126209
Name: parent_id, dtype: object","253    @Phillippman @BrwnSkinGirly @CNNVideo this is ...
Name: tweet, dtype: object","253    ferguson
Name: topic, dtype: object",comment
3683,"970    500304014765199360
Name: id, dtype: object","970    500302889429241856
Name: parent_id, dtype: object","970    @orangeseahorse Sadly #DorianJohnson friend of...
Name: tweet, dtype: object","970    ferguson
Name: topic, dtype: object",comment
3684,"3784    553538823989493760
Name: id, dtype: object","3784    553538058440941568
Name: parent_id, dtype: object","3784    “@AP: MORE: France: Shooting, hostage-taking a...
Name: tweet, dtype: object","3784    charliehebdo
Name: topic, dtype: object",comment
