,id,parent_id,parent_tweet,tweet,topic,classification
3202,553552036915335169,553551840428949504,A lot of shifting sands in the coverage right now. We'll know soon enough.,Speaking of,charliehebdo,comment
3203,544520381952835584,544520273718812672,Police confirm that sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds,both dead angus   injured,sydneysiege,comment
3204,553165585115516928,553164985460068352,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,"It appears Thelma &amp; Louise have rocket launchers, numpties! JeSuisCharlie",charliehebdo,comment
3205,525037638898954240,525025463648137216,BREAKING: A source confirms to CP that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls,Condolences to Cpl.'s family/friends “CP: BREAKING: deceased soldier in Ottawa is Cpl. Nathan Cirillo...member of the Hamilton Argylls”,ottawashooting,support
3206,500938515367342080,500304014765199360,Sadly DorianJohnson friend of MichaelBrown was in store also &amp; has admitted to it,Dorian's lawyer said in CNN interview Dorian had admitted it as he give his witness statement,ferguson,comment
3207,500395569760972800,500394049501544449,Dorian Johnson just confirmed it was them. What now? blackdenial,Good job getting (a guy who looks a bit like a) petty thief off the street (four hours after shooting him),ferguson,comment
3208,544292284259262464,544290258951892992,Central Sydney shut down by police amid ongoing hostage situation:,diversity,sydneysiege,comment
3209,500289033650446338,500286058664579072,Update: Ferguson police release stills from convenience store footage showing robbery,that dude is huge,ferguson,comment
3210,524984000134520834,524983581983375360,"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill.",let's wish the best for Canada and this time of tragedy,ottawashooting,comment
3211,544282322779250688,544282227035869184,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag",not the Islamic flag.....,sydneysiege,deny
3212,553187777689694208,553184482241814530,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo",classic misdirection. Probably seals or MI.,charliehebdo,comment
3213,499623513435947009,499530130487017472,A woman in Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened:,This is terrible. The police is out of control and needs to be stopped asap.,ferguson,comment
3214,544521755289600001,544514442491596800,"Aside from that, yeah.",This peaceful resolution shit just resulted in dead and wounded hostages,sydneysiege,query
3215,553520926906941440,553518472798683136,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris:,would like me to say we love you &amp; all know ddrs caused this f'd up situation. Please be like Joan of Arc &amp; listen to Him.,charliehebdo,comment
3216,524927826718638081,524927281048080385,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill cdnpoli.,.dmatthewmillar What a silly response. They are targets  an embedded sniper. Canada needs a Security make-over. Fail CdnPoli Design,ottawashooting,comment
3217,553588971864084481,553587387889373186,“AFP: BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault” Yes French police,So happy for him. ParisUnderAttack,charliehebdo,comment
3218,552800063756709888,552798473389867009,Photo shows attackers are at least trained &amp; possibly experienced with combat weapons. More tracking needed of overseas fighters.,.AuthorABurrett Won't happen. Dover checks are focused mainly on de-worming treatments for dogs.,charliehebdo,comment
3219,553502135204478976,553501889254678528,"They should tell them, no you'll just die as murderers, not martyrs","Agreed. Relevant and timely clarification: martyrs are assassinated, they're not the assassins.",charliehebdo,comment
3220,544517542233268224,544517264054423552,BREAKING: Police have confirmed that the SydneySiege is over. News,“NewsSyd: BREAKING: Police have confirmed that the SydneySiege is over. News”thank GOD,sydneysiege,comment
3221,553550408346779648,553549149787140096,Not so much separated. There're links between them.,"meant it in the sense that it's different person/people. Links between them unclear at the moment, lots of rumours.",charliehebdo,comment
3222,499435529130504192,499368931367608320,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",My column: AN EXECUTION IN FERGUSON: ferguson michaelbrown policebrutality,ferguson,deny
3223,500313005855617024,500280838710247424,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in Ferguson",Fit description would be more accurate.,ferguson,comment
3224,553559484191092737,553559355438923776,do you have a link?,- it was just live,charliehebdo,comment
3225,553547771127812096,553544694765215745,French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market,AlQaedaYemen CharlieHebdo connexion; policewoman; market Police: Suspects Thurs Montrouge shooting,charliehebdo,support
3226,500372355521462272,500371149713178625,In what world do you let a cop who killed someone leave town? Ferguson,When is the Ferguson police chief being relieved? He allowed the alleged cop who killed MikeBrown leave town!,ferguson,deny
3227,553589785202544640,553589051044151296,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,FLASH: “AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,charliehebdo,comment
3228,544419885128744960,544415646138630144,In pictures: the SydneySiege Follow live updates:,"Muslims, again.",sydneysiege,comment
3229,553576010898497536,None,,Breaking: Gunman at Paris store threatens to kill hostages if CharlieHebdo suspects are harmed.,charliehebdo,support
3230,499596052623028224,499368931367608320,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",Boots on the ground? Who cares! We need more coverage of Brittney Spears' blobs!,ferguson,comment
3231,500386459468439552,500354773133299713,"In , Ferguson police beat a man and charged him for bleeding on them:","“ComplexMag: In , Ferguson police beat a man and charged him for bleeding on them: WTF BRUH",ferguson,comment
3232,500311506676756480,500310883684208640,They are releasing irrelevant info that doesn't affect the case of Michael Brown's shooting,What case? It's totally cool to shoot unarmed people suspected of a crime!,ferguson,comment
3233,553582297551998976,553579224402235393,"Hostage-taker at Paris store demands release of KouachiBrothers, police union spokesman says.",say thank's usa,charliehebdo,comment
3234,529720506602516480,529720273285566464,"In response to inquiries, we can confirm that Prince will not be performing at tonight.","“?!?!? In response to inquiries, we can confirm that Prince will not be performing at tonight.”",prince-toronto,query
3235,500294076273811459,500293402890469377,"Agree those Cops in Ferguson are filled with FEAR so they hide behind military equipment, outrageous tactics",Thank goodness the cops in Ferguson aren't very bright. Makes it easier to sue their sorry asses!,ferguson,comment
3236,553548567420628992,None,,"AFP reports there are  dead, and  hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters.",charliehebdo,support
3237,500303330825216000,500301270532370433,"- Even if not innocent, no justification for violating rights, removing due process &amp; execution Ferguson MURDER!",He is innocent of any death penalty offense. Even if assault is involved.,ferguson,comment
3238,553550697128796161,553550301886955520,"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",And  or  people killed. Unconfirmed.,charliehebdo,comment
3239,553171137782620160,553152395371630592,This widely shared cartoon about the CharlieHebdo attack is actually by and not Banksy,“BBCtrending: Cartoon abt CharlieHebdo is by not Banksy Lazy media often fooled by parody accounts,charliehebdo,comment
3240,552819482435932160,552819015282737153,civilized countries have civilized laws that protect everyone. Islamics don't get  murder &amp; say defense,what civilization. If you can abuse a religion and no law to protect any religion. So Muslims are guardians,charliehebdo,comment
3241,500311033110855680,500310835219431424,"Corey, think we're gonna find out DWilson had no idea that MB had stolen Swishers. WAIT IT.","Of course not...they have this fake police report, but no dispatch call detailing alleged robbery!",ferguson,comment
3242,544318148162244610,544312720984915968,Why do we blame everything except for the maniac that does the actual act?,yep blaming the shooter shud prevent d nxt mass shooting...if this goes south (hope not) this is the first in yrs!,sydneysiege,comment
3243,552783667052167168,None,,"France:  people dead after shooting at HQ of satirical weekly newspaper CharlieHebdo, according to witnesses",charliehebdo,support
3244,525049296794574850,525023025792835585,RIPNathanCirillo RT Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,May His Soul Rest in Peace!,ottawashooting,comment
3245,544492317546393600,544491587271544832,"Lol ""Self Styled Sheikh"" ? I think I'll be Prime Minister then","I also like to see myself as a self-styled billionaire though it doesn't help me with overdraft charges, lol.",sydneysiege,comment
3246,553551949745119233,553550301886955520,"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",not in anyway justifying the violence but why the intentionally hurting of others believe? It doesn't make sense.,charliehebdo,support
3247,524931144476028928,524925215235911680,BREAKING news: Shots fired at Parliament Hill. Follow developing story:,“globeandmail: BREAKING news: Shots fired at Parliament Hill. Follow developing story:,ottawashooting,comment
3248,552834961762709505,None,,Paris Manhunt:  CharlieHebdo attackers with AK- rifles &amp; reportedly rocket-propelled grenade still at large,charliehebdo,support
3249,544382092528721920,544381485591982083,Reports on sydneysiege gunman wants ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,Yay Tony will save the day,sydneysiege,comment
3250,544395137703350272,544391176137089024,"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. sydneysiege","MT “cnni: Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. sydneysiege”",sydneysiege,support
3251,544321396328136704,544319832486064128,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated""",is headed there to beg the hostage takers to surrender.,sydneysiege,comment
3252,553539762624012288,553538058440941568,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:","“AP: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:",charliehebdo,comment
3253,544299655660843009,544288681021145090,Up to  held hostage in Sydney Lindt Cafe siege,What the Hell?!“Independent: Up to  held hostage in Sydney Lindt Cafe siege,sydneysiege,comment
3254,529690091221180416,529689679411810304,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,*holds boom box to air and gets emosh with benji* PURPLE RAIN PURPLE RAINBNNN *insert hard electric guitar here*,prince-toronto,deny
3255,544334861021229056,544328894812549121,"SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with Abbott’ – report",". ""another report claims hostage takers have suicide belts"" - no sourcing, no facts, just spreading hysteria. You folks SUCK.",sydneysiege,deny
3256,544292264403820544,544292129972170752,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of ISIS. SydneySiege,“TheAnonMessage: BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of ISIS. SydneySiege” wonderful.,sydneysiege,deny
3257,499533162028883969,499532400293335040,which version?,"Shooting related to protesting. Ppl on the street are upset about this. Also, mo pregnant woman forced facedown on ground",ferguson,support
3258,524938851622854657,524938564866682880,Some media owned by Jews. Some by Christians. Many by Muslims. You just have  have actually worked,work for a liberal secular or state news company. Great,ottawashooting,comment
3259,552835533009727488,552834961762709505,Paris Manhunt:  CharlieHebdo attackers with AK- rifles &amp; reportedly rocket-propelled grenade still at large,Means RPG.,charliehebdo,comment
3260,544284386993397761,544283772569788416,Live Updates: Siege in Sydney Cafe,“SkyNews: Live Updates: Siege in Sydney Cafe,sydneysiege,support
3261,500311799712198656,500308482676240384,anti-whites ? lulz,yup Anti-Racist is a codeword for ANTI-WHITE,ferguson,comment
3262,524962293499822080,524961635136704512,they hadn't at the time I posted. Ever changing news for sure. Scary times,Scary times indeed.,ottawashooting,comment
3263,500283809989132288,500280422295937024,Darren Wilson is a six year veteran of the Ferguson Police and had no disciplinary actions against him.,Translation: killing unarmed teen his first. MT Darren Wilson -yr vet of Ferguson Police w/ no disciplinary actions against him.,ferguson,support
3264,544348155752370177,544346902439809024,Uber trips out of the CBD today are free to help Sydneysiders get home safely. See,“Uber_Sydney: Uber trips out of the CBD today are free to help Sydneysiders get home safely. See,sydneysiege,comment
3265,544300652479127552,544297696308518912,"UPDATE:  people being held hostage in Sydney shop, Opera House evacuated after suspicious package found: reports",Dept. Of Corrections Officer DAVID PRICE St Louis KKK member OpKKK HoodsOff .,sydneysiege,comment
3266,576758668026245120,576755174531862529,Coup? RT Rumors all Russian military attaches at embassy in London have returned to Moscow:,Or preparing to launch yet another war?,putinmissing,query
3267,553185403650322432,553184482241814530,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo","A ""highly trained"" member of my troop lost a pair of &gt;£ night vision goggles once.",charliehebdo,comment
3268,524931961744142338,524929497205055488,Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least  injured -,"News,darams,cric,funny",ottawashooting,comment
3269,544277158747574272,544269749405097984,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place,I hope this isn't what it looks like I hope everyone comes out safe,sydneysiege,comment
3270,544326145210994688,544324444773433348,"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" SydneySiege","If car can't get to rider, rider can't walk to car &amp; unable to schedule pickups, what is an rider to do?",sydneysiege,query
3271,524948340057047040,524944399890124801,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"Ok so he is dead, understanding he was a huge threat....BUT now WE will NOT know~who or why? CANADIANSneedTOknow",ottawashooting,comment
3272,553160652567498752,None,,French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack:,charliehebdo,support
3273,553507708574244864,553503184174710784,CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media,ERTE CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' -,charliehebdo,support
3274,544332086937546752,544331790253428738,"Yeah I think so. They're getting $+, riders aren't wearing diff. Good gesture. Poor message transmission",initial message did imply that riders can cop hike. Much better.,sydneysiege,comment
3275,500297358966808576,500294803402137600,Photos of alleged robbery involving Michael Brown in Ferguson (via police),"Now police issue pix of ""alleged"" robbery involving Michael Brown in Ferguson via",ferguson,comment
3276,544480465982611458,544476808566276097,TV channels have chosen not to show videos of hostages relaying sydneysiege gunman's demands.,they're on,sydneysiege,comment
3277,544601984800534528,544520273718812672,Police confirm that sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds,:(,sydneysiege,comment
3278,544515123726258176,544514570367168512,SydneySiege: Latest video of hostages escaping.,Is he dead yet?,sydneysiege,query
3279,524969635410870273,524968348468412416,the truth will never come out. martial law is coming,"Not EVERYTHING will come out. But we will get details, especially these days.",ottawashooting,support
3280,500699046181621760,500413818368184321,"Remarkably, despite the military-style police presence in Ferguson, a known killer was able to skip town",nerdland mediabuzz ANHQDC,ferguson,comment
3281,524947867975561216,None,,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot.",ottawashooting,support
3282,525834551239524353,525068915068923904,***EXCLUSIVE*** Michael Zahaf-Bibeau caught on a DASHCAM model sold at OttawaShooting,followed you because of this,ottawashooting,support
3283,524954077072228352,524937542131793920,We are in full lock down until further notice from Ottawa Police.,".RideauCentre Conflicting reports regarding a possible shooting on/near the Centre, but your GM said no shooting. Can you clarify at all?",ottawashooting,query
3284,524973312901132288,524972948508409856,"yes, but the liberals put us into direct combat by sending is to Kandahar. So why blame the CPC for this attack.","Kanadar needs Canadian help, afghans welcome foreign help. Today Afghanistan is much better place thanks to Canada",ottawashooting,comment
3285,544520773567008768,544515538383564801,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",Apparently he was out on bail! Some judge has questions to answer.,sydneysiege,comment
3286,525016388457738241,525014151161081856,"I agree Tyler, have some respect.That man shot is servicing your country and all you want to do is snap a pic.Pity you!",do you think I shouldn't have used social media to warn people? What should I have done?,ottawashooting,comment
3287,544377622600646657,544358533819420672,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. sydneyseige,is that man holding hostages alone? or they are many?,sydneysiege,query
3288,499691687326007296,499689772928204800,So I guess you are saying it is no big deal for cops to kill unarmed black kids??? WTF.,"I don't believe that was his ""point"" at all.",ferguson,deny
3289,500287454575099904,500287184847798272,I'm all types of confused.,shits not adding up. What convenient store was robbed? Who are the witnesses that called it in?,ferguson,query
3290,524974290115244032,524973750710591490,this has to be crushed to the point it won't rise again,"you are an imbecile and because of imbeciles like you, our lives are in danger",ottawashooting,deny
3291,524960171345592321,524956129017995264,"Police say shots fired at  Ottawa sites - National War Memorial, Parliament Hill, and now Rideau shopping centre",sad world we live in most of the time.,ottawashooting,comment
3292,524933733246574592,524925987239120897,Soldier shot at National War Memorial in Ottawa cdnpoli hw,"Time to get snipers out on the roofs. Take him out, no talking!!!",ottawashooting,comment
3293,544341897712377856,544341522213134336,U don't pay extra for PT at desperate . My apologies if I got the issue confused. I agree PT for everyone regardless of class.,"people expect Uber drivers to work for normal/free in ""crisis times"" but when Uber increases prices  get more drivers than",sydneysiege,comment
3294,553169488104140801,553160652567498752,French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack:,"God's miracles are just inexplicable,who had imagined an executioner would leave his identity card at the crime scene",charliehebdo,support
3295,500271679273054208,500270780832174080,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,dont plan on it release it already. Ferguson Mike Brown,ferguson,comment
3296,553545985624784896,553544252563935234,BREAKING: At least  killed in Paris hostage situation via,Cc “FoxNews: BREAKING: At least  killed in Paris hostage situation via,charliehebdo,support
3297,553570519052980225,553558982476828674,"On Israeli TV, an Israeli woman speaks of her nephew,a mother with  month old baby, held hostage in the supermarket in Paris. JeSuisJuif",Praying.,charliehebdo,comment
3298,524967132090888192,524966881573470208,That's rather specious. We don't know t MH situation. Can't b determined from a distance.,That's why there are professionals. Average citizen can only currently make a guess.,ottawashooting,comment
3299,544308203044216832,544306299606151168,“SkyNews: Live Updates: Siege in Sydney Cafe praying for the hostages xxxxxx,Thats is such a horrible thing to hear praying every one will be ok ++++,sydneysiege,comment
3300,544302117930799104,544301453717041152,BREAKING UPDATE: Gunman says four devices are located around Sydney. Security response underway. Police calling for calm. News,"Obviously, a fan of DIE HARD WITH A VENGEANCE. May be bluffing.",sydneysiege,comment
3301,500386143943139332,500385201181052928,They've already said he shot him once from the car. Christ.,If he was shot in the chest or back is the biggest factor in who is right.,ferguson,comment
3302,553587586703171584,553587303172833280,Police taking people out of Paris grocery where hostages were being held.,Thank goodness! Is it possible for this to end with no more innocent lives lost?,charliehebdo,deny
3303,544452220432179200,544447280389312512,"Yes, and it would seem the terrorists are positively counting on that.",wats for breakfast in Sydney today,sydneysiege,comment
3304,529797166739378177,529716453792956416,Is Prince in Toronto? Rumours fly of surprise show...,holding suicide prevention event and fundraiser for funeral costs for my cousin who passed on sun,prince-toronto,comment
3305,499533764088049664,499532679059374081,gm wow just cld Potus all but N wrd on air.Birthers,&gt; Obamas cnt vac per racist,ferguson,comment
3306,544331790253428738,544331632086224898,"wait, does 'higher rate' mean what is paying drivers? clarification","Yeah I think so. They're getting $+, riders aren't wearing diff. Good gesture. Poor message transmission",sydneysiege,comment
3307,529702311111983104,529701933301653505,"If there's one thing fans love more than the music, it's queueing!",and boy did we know how to queue mate.,prince-toronto,comment
3308,553586860334010368,None,,CharlieHebdo killers shot dead by police,charliehebdo,support
3309,544444834933903361,544277860555710464,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows DramaAlert HOT!,the SASR will sort em out,sydneysiege,comment
3310,553507716329529344,553503184174710784,CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media,May god grant them their wish. Hopefully slowly and painfully.,charliehebdo,comment
3311,500408940727762944,500394061887709184,"The press conf makes Ferguson PD look like they've gone from stonewalling to counter punching. We give up a name, we drag his thru the mud.","People may not like it. but it's devastating for prosecuting the cop. If true, can be argued Brown thought the cop was after him .",ferguson,comment
3312,524990593895002112,524969201102901248,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,Its time for Canada to start making new Laws .In a world of so much evil ! Be careful of who coming in to Canada !!,ottawashooting,comment
3313,576336207203856385,576319832800555008,Hoppla! Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino,"Given the state of Russian medical facilities, makes sense she would run to Switzerland. Not very patriotic, though.",putinmissing,comment
3314,521468848466591744,521468392620834817,,woah wtf ,ebola-essien,comment
3315,552812220438945793,552811106046324736,"What I mean is that they know Muslims take no jokes when it's related to their religion, book or prophet. Why do it?","In other words, satire isn't satire and free speech isn't free speech if some people are 'beyond ridicule'.",charliehebdo,comment
3316,553544568130768897,553544252563935234,BREAKING: At least  killed in Paris hostage situation via,awesome!!!,charliehebdo,support
3317,544358715659665408,544358641772806144,For Only $ You Can Buy K Followers,news,sydneysiege,comment
3318,500282232855334912,500281094239817728,MikeBrown wanted to walk down the street. And he is dead. And the Ferguson PD is using his silence in death to make him a criminal.,You are supposed to not be biased when you're a journalist. Glad you can come up with that decision without knowing all the facts,ferguson,deny
3319,524969798170869761,524968014484365313,harperAdminstration foreign policy is making Canadians a victim voteLiberal,"no, radical Muslim extremists are making us victims.",ottawashooting,comment
3320,500419588199571456,500377906305327104,"Ferguson PD charged HenryDavis w/ ""destruction of property"" for bleeding on their uniforms:","“SoulRevision: Ferguson PD charged HenryDavis w/ ""destruction of property"" for bleeding on their uniforms:",ferguson,comment
3321,524935834941001728,524922729485848576,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. ottawa,so.. Instead of helping you took a picture for profit?,ottawashooting,comment
3322,524954646394445824,524947867975561216,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot.",Good thing all those police with guns were there!,ottawashooting,comment
3323,525065014281908224,525058976376193024,Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age ,,ottawashooting,support
3324,553219824059310080,552811106046324736,"What I mean is that they know Muslims take no jokes when it's related to their religion, book or prophet. Why do it?","why do it? Hmm, because that's how societies evolve, by breaking down taboos, accepting ridicule",charliehebdo,comment
3325,544482249459388416,544476808566276097,TV channels have chosen not to show videos of hostages relaying sydneysiege gunman's demands.,I just saw one of the videos here on here in the US.,sydneysiege,support
3326,524936619879849985,524935938284486656,One definition? A person that thinks its ok to decapitate innocent journalists / aid workers,"journalists are not innocent, hence the media blackout against IS by US. Journalism is a crime",ottawashooting,comment
3327,553559355438923776,553558982476828674,"On Israeli TV, an Israeli woman speaks of her nephew,a mother with  month old baby, held hostage in the supermarket in Paris. JeSuisJuif",do you have a link?,charliehebdo,query
3328,500454975185879040,500452111692595201,"I'm sorry ""kid"", I gotz no times for bs. Peace.",I think that's all you got time for.,ferguson,comment
3329,500270780832174080,None,,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,ferguson,support
3330,553591179078410240,553590459688570880,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,Deep RT Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,charliehebdo,support
3331,552794765331144705,552792955052761088,actually that wasnt me it was the cats present me but it was floping like aflipperedfish so i spatonitandthrewitinthegardenbed,the headlesschookìmpersonatingghekowithnotail gotaway oh unlesthecatateit anyway im stil last withonly beetles,charliehebdo,comment
3332,552813534334038017,552810448324943872,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports",its a trap....conspiracy against Islam...cant say no more...,charliehebdo,comment
3333,499532079873261568,499530130487017472,A woman in Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened:,The story is true.,ferguson,support
3334,544291886131736577,544289409294553088,Full statement from PM Abbott on Sydneysiege MartinPlace Lindt.,Isn't it etiquette to remove names from a press release?,sydneysiege,query
3335,524932346961985536,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn cdnpoli,“RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn cdnpoli shocking,ottawashooting,comment
3336,500398468503207936,500396405614460928,Truer words have never been spoken.,whose mike smith ?,ferguson,query
3337,525066315036237824,525065680849481730,Can you DM me the accounts too? I have some choice words,He's already suspended.,ottawashooting,comment
3338,553589181436284930,553589051044151296,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,“AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,charliehebdo,comment
3339,552793142693744640,552792802309181440,CharlieHebdo -  dead including  police in Paris shooting. Photo AFP,“AFPphoto: CharlieHebdo -  dead including  police in Paris shooting. Photo AFP,charliehebdo,support
3340,500316749317697536,500295393301647360,The other day I asked a manager at the Ferguson Market if police had requested surveillance video. She said no.,it wasn't the quik stop that got burned down?,ferguson,query
3341,552811887684251648,552810448324943872,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports",cc,charliehebdo,comment
3342,552816020403269632,None,,"Looks like every Charlie Hebdo cartoonist has been killed: . Charb - was on Al-Qaeda's hit list; . Cabu, . Wolinski, . Tignous",charliehebdo,support
3343,544294946371403776,544282005941530624,Hostages in Sydney cafe made to hold up Islamic flags,The Islamic Volcano promised by al-Baghdadi has erupted.,sydneysiege,comment
3344,553501710497628162,553501357156876290,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",I think you mean morons.,charliehebdo,comment
3345,498474828278804481,498430783699554305,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. Ferguson,“MichaelSkolnik: Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. Ferguson,ferguson,support
3346,544298894637940736,544297696308518912,"UPDATE:  people being held hostage in Sydney shop, Opera House evacuated after suspicious package found: reports",apparently the religion of peace is peacefully taking hostages for peaceful murder.,sydneysiege,support
3347,500575842268098560,500302889429241856,"Alasscan it's a lie. Pics are fake. No robbery was reported! If true, police would have said it last week to stop riots",All a damn LIE. Plant the image of a violent black man &amp; say he was a suspect. DID NOT WORK!,ferguson,comment
3348,500284352832757760,500281916658958337,WHEN? he became a suspect upon the firing of the fatal shot?,"We will not rest until there is Justice here. Even if true, Mike Brown did not deserve execution.",ferguson,comment
3349,500383364084686849,500381689399369730,"Ok, so you get accounts from the community he lives in where people already have a distrust in police","why don't you check out the racial profiling statistics of the Ferguson PD? some real, hard facts.",ferguson,comment
3350,554212158133633025,553478289474740224,"BREAKING :  dead, several injured in shootout North-East of Paris (French radio ) CharlieHebdo",- Bring back the Guillotine for dealing with terrorists.,charliehebdo,comment
3351,525040767270543360,525040562765053952,the incident yesterday (car) in Canada was that a terrorist attack as well?,sure looks like one,ottawashooting,query
3352,525028433106309121,525023025792835585,RIPNathanCirillo RT Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,“Cameron_Gray: RIPNathanCirillo : Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,ottawashooting,support
3353,524941386231971841,524932056560963584,"BREAKING: At least  shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",may secularism thrive! Order more investigations against those oppose terrorism,ottawashooting,comment
3354,524956728027512832,524956129017995264,"Police say shots fired at  Ottawa sites - National War Memorial, Parliament Hill, and now Rideau shopping centre","Disgusting desert pigs. Why the peaceful, polite Canadians? WearewithCanada",ottawashooting,support
3355,499462325544304640,499456140044824576,St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about  a.m. Man in critical. ferguson,True? “valeriehahn: CountyPD tell me ofcr shot a man who pointed handgun at him at Chambers/Sheffingdell at  a.m. Man critical ferguson”,ferguson,comment
3356,500330092208218114,500327120770301952,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. Ferguson,*Crickets,ferguson,comment
3357,529746860714758145,529739968470867968,"Prince not playing Massey Hall tonight, promoter says","“CBCNews: Prince not playing Massey Hall tonight, promoter says good. I was feeling bitter.",prince-toronto,comment
3358,524929497205055488,None,,Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least  injured -,ottawashooting,support
3359,544272511912136704,544271069146656768,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display News,MT We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags on display,sydneysiege,comment
3360,524942470472548352,None,,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",ottawashooting,support
3361,498452989930401792,498430783699554305,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. Ferguson,GOOGLE Cleveland Police Shoot  Times&lt;~MURDERING UNARMEDBLACKS They Have MURDERED Many UNARMEDBLACKS,ferguson,comment
