,parent_tweet,id,classification
3324,French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack:,553179653238964225,comment
3325,"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat sydneysiege",544515461694889985,comment
3326,"ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead OttawaShooting suspect. Canada",525021127702106112,query
3327,Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet: LookingForNarnia,577260238316830721,comment
3328,"If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. Ferguson",500337288564723712,comment
3329,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.,544465317229907968,comment
3330,"true..!!! bt its nt nice to say ""i told u so""..wen ur country is at siege...!! we can say it later..!!",524962037617938432,comment
3331,They had  splice some tapes together.,500295747766468608,comment
3332,"PRINCE IN TORONTO TONIGHT: tweeted this morning to say OTNOROT CALLING, which is Toronto backwards, obviously.... Seems it's on!",529541029910044672,comment
3333,Approximately  hostages may be held captive at Lindt café – local reports sydneysiege,544309667099181056,comment
3334,This peaceful resolution shit just resulted in dead and wounded hostages,544522299693862912,query
3335,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,524975741306298368,comment
3336,"Added to what happened in Quebec on Monday, the people who protect our nations need our full support.",524950411950948352,support
3337,BREAKING: At least  killed in Paris hostage situation via,553544735131201536,support
3338,"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. sydneysiege",544391380731441152,comment
3339,"In response to inquiries, we can confirm that Prince will not be performing at tonight.",529723713701543938,comment
3340,"BREAKING: At least  killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says.",552792955052761088,comment
3341," confirmed dead, Francois Hollande to visit scene of attack - latest from Paris:",552794951487352832,support
3342,"Problem is the , billion muslims that are silent abt these acts.",544371515551408128,comment
3343,In what world do you let a cop who killed someone leave town? Ferguson,500372393890557952,comment
3344,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. mikebrown ferguson",500574128609312769,support
3345,This is the soldier who died today at the Ottawa War Memorial. His name is Cpl. Nathan Cirillo. RIP OttawaStrong,525061861398806528,deny
3346,"Shooter still on loose after uniformed soldier shot at Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.",524928009493827585,support
3347,Jews don't kill anyone if offended. Christians don't. Only these disgusting excuses for human beings. It's a CARTOON!,552810267772334080,comment
3348,"“FoxNews: MORE: Police confirm  hostages escape Sydney cafe, unknown number remain Sydneysiege” MartinPlace",544371998390890496,comment
3349,One definition? A person that thinks its ok to decapitate innocent journalists / aid workers,524936152902811648,comment
3350,MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters.,524993414056927232,comment
3351,Line of police cars with high beams on greets anyone trying to enter Ferguson. It's shut down. No media allowed.,499918462295490560,comment
3352,heard via whom?,544484075994509312,comment
3353,Unconfirmed reports claim that Michael Essien has contracted Ebola.,521356252740608001,comment
3354,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",500283469864239104,comment
3355,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn cdnpoli,524924651080650752,comment
3356,"On Israeli TV, an Israeli woman speaks of her nephew,a mother with  month old baby, held hostage in the supermarket in Paris. JeSuisJuif",553776086816137217,comment
3357,The Ferguson police chief just basically confirmed MikeBrown was gunned to death for the crime of walking in the street? Horrific.,500385377656377346,support
3358,This proves what? RTmashable Update: Ferguson police release stills from convenience store footage showing robbery,500295998753611777,comment
3359,"Clarissa,  years old, police trainee of Montrouge Police in France. Victim of this morning's attack. via",553262052899164161,comment
3360,We are in full lock down until further notice from Ottawa Police.,524953732480794624,query
3361,no it's ok to offend everyone else. Precious pedophile needs to be protected,552817149673082882,comment
3362,Video manipulation takes time. RT If there is surveillance of a robbery why release stills and not the video itself? Ferguson,500286862255464448,comment
3363,Reports on sydneysiege gunman wants ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,544382534264451072,comment
3364,Breaking: Gunman at Paris store threatens to kill hostages if CharlieHebdo suspects are harmed.,553577850461519872,comment
3365,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. sydneyseige,544452378217676800,comment
3366,A man believed to be the gunman filmed wearing a black headband inside the cafe,544333035370721280,comment
3367,a provocation is an invitation !!,552816964436230144,comment
3368,"Question for Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE",500306362090680320,comment
3369,"Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists Ferguson",500307986775298048,support
3370,Paris Murder Suspects Cornered with Hostage,553491367159017472,comment
3371,A woman in Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened:,499533285387960321,support
3372,"Possible ""robbery"" took place and BAM! Like magic it's as if another UNARMED black youth being murdered has been forgotten smh Ferguson",500310820635815937,deny
3373,Did anyone think of comparing the clothes that MikeBrown was wearing when he was laying on the street to the security footage? Ferguson,500294596707254272,comment
3374,Me too lol,544764078594330625,comment
3375,"I have to say though, the honesty about the murderous tenets of your religion is refreshing. CharlieHebdo",552814843288223744,comment
3376,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,552812365692289025,deny
3377,Here's the police report. Somehow Ferguson cops valued a box of Swishers at nearly $. Time to stop smokin I guess,500303314106720256,comment
3378,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,524976794198638592,comment
3379,Soldiers aren't innocent They are the complete opposite,525278489721966592,comment
3380,"Looks like every Charlie Hebdo cartoonist has been killed: . Charb - was on Al-Qaeda's hit list; . Cabu, . Wolinski, . Tignous",552817849845436416,deny
3381,Paris Murder Suspects Cornered with Hostage,553489533526765568,comment
3382,"sure. everyone lies but the ""minority"" in these situations.",500431611364524033,comment
3383,“suthernx: Sometimes I hate MSM so much” Hadley isn't mainstream.,544761239641923584,comment
3384,Not a comment. Stated gunman had been neutralized.Simply not true. Over k followers.Irresponsible.,524943005313409025,support
3385,RIPNathanCirillo RT Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,525031384029872128,comment
3386,"Mike Brown was staying with his grandmother for the summer, who lived in the community. Ferguson",498283789744103424,comment
3387,"That was very ""SLICK"" of the Police Chief to create a narrative that MikeBrown was a ""suspect"" in a robbery! Ferguson",500281136816594944,comment
3388,For you to declare he was executed without any facts is also as absurd.,500316587333652480,comment
3389,URGENT:  gunmen involved in deadly attack on CharlieHebdo - French interior minister Paris,552842163160367104,comment
3390,Live Updates: Siege in Sydney Cafe,544287943175983104,support
3391,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport",525035264826413056,comment
3392,More shots fired just off Parliament Hill. Police telling everyone to take cover.,524937401597427712,support
3393,"UPDATE: Hostages fleeing Sydney cafe held by Iranian gunman as explosions, gunshots are heard:",544514368105611264,query
3394,Surprised that Kochie's not there giving his expert opinion. Or even offering himself as an intermediary,544313637318307840,comment
3395,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,552814818986844160,comment
3396,not necessarily. but it might show a particular disposition towards authority figures.,500698984877666304,support
3397,THANK YOU.,525522784748060672,comment
3398,Reports on sydneysiege gunman wants ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,544386112672645120,support
3399,absolutely disgusting! Using someone's absolutely terrifying murder for own gain. What about their family?,553213293964562434,comment
3400,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,552812526434385921,comment
3401,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. ferguson,500370900513202176,comment
3402,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",500281427494043648,comment
3403,"CONFIRMED |  shooter shot dead at Parliament Hill, but there is more than  suspect. cbcOTT OTTnews",524944687053152256,comment
3404,"Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside sydneysiege",544415646138630144,comment
3405,"why don't you check out the racial profiling statistics of the Ferguson PD? some real, hard facts.",500384522840453120,query
3406,More shots fired just off Parliament Hill. Police telling everyone to take cover.,524937735518564352,comment
3407,Maybe the gunmen were better trained than the getaway driver? weakestlink,553200322231808001,comment
3408,Witness tells CBCNews suspected shooter of uniformed soldier at Ottawa's War Memorial was carrying rifle.,524924867825913856,comment
3409,that's like the most confusing statement ever. The social media department of Uber Sydney is high or something?,544340392712208384,comment
3410,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo",553184777315287040,comment
3411,"BREAKING :  dead, several injured in shootout North-East of Paris (French radio ) CharlieHebdo",553482001651470336,comment
3412,you're one sick racist bitch,500290781178261504,comment
3413,Rural region of northern France searched in hunt for CharlieHebdo gunmen - latest updates,553503688946225152,comment
3414,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog:",525061828997820417,comment
3415,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated""",544320267107856384,deny
3416,Rural region of northern France searched in hunt for CharlieHebdo gunmen - latest updates,553464272043638785,comment
3417,The flags are also at half-mast. RIP Cpl. Nathan Cirillo. Our thoughts and prayers are with his family &amp; CAF,525299114922496000,comment
3418,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,553165237680353280,comment
3419,BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking: source,553535581586993152,support
3420,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",553503283986563073,comment
3421,yep blaming the shooter shud prevent d nxt mass shooting...if this goes south (hope not) this is the first in yrs!,544331613807849472,comment
3422,I def did not say that. And even if it was mikesmith I certainly don't think he deserved to die for it.,500395008592465921,comment
3423,"there is far more tragedy than raw, unclothed, animality here.",524951483872444416,support
3424,The last person killed in Charlie Hebdo attacks was Muslim police officer,553203833921613824,comment
3425,BREAKING Charlie Hebdo latest:  dead  wounded (five critical) two gunmen unaccounted for,552794125167493120,comment
3426,"US evacuated Consulate in Sydney after sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",544308632997724160,comment
3427,BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,544275696433246208,comment
3428,satire. Get it? Insults r free speech. Cowardice &amp; murder r not. Islamic terror is celebrated by its followers,552814605115064323,deny
3429,These men were clearly military trained...,553549483984711681,comment
3430,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. sydneyseige,544452357107761152,support
3431,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",544535075690663937,comment
3432,Coup? RT Rumors all Russian military attaches at embassy in London have returned to Moscow:,576756801045139457,deny
3433,"NSW Police confirm  hostages have emerged from sydneysiege and they are negotiating: ""It might take a bit of time""",544400873934188544,comment
3434,Afghanistan is the only country needed help,524972948508409856,comment
3435,BREAKING: Gunman at kosher grocery store threatens to kill hostages if police storm terrorist brothers,553575543757471744,comment
3436,"Yep, but there's nothing mainstream about him.",544764543369351169,comment
3437,Police taking people out of Paris grocery where hostages were being held.,553589500572491776,comment
3438,"No martyrs there, just cowards.",553504019742990336,comment
3439,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display News,544271964890611712,deny
3440,"There's no spin, cops blew it from day one by not releasing shooter's name! Trying to control the narrative w/lies.",500303144429973508,comment
3441,If he was shot in the chest or back is the biggest factor in who is right.,500389863561388032,query
3442,"that being said, even if he committed the most awful crime on planet earth, he DID surrender. No reason to be shot.",500371833376350208,comment
3443,"Alasscan it's a lie. Pics are fake. No robbery was reported! If true, police would have said it last week to stop riots",500304014765199360,comment
3444,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:",553538823989493760,comment
3445,A man believed to be the gunman filmed wearing a black headband inside the cafe,544307069864538113,comment
3446,"Never mentioned ""robbery"" in his confrontation with them...where is the corresponding dispatch call?",500310835219431424,comment
3447,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place,544274434765225985,comment
3448,NHL cancels tonight's game between Ottawa and Toronto due to today's shootings. Senators were to host Maple Leafs.,524976291905552385,comment
3449,Watch video showing gunfire inside Canada's parliament in Ottawa,524959159377080320,support
3450,To think after all this time a lame-assed story about stolen cigars is going to fly is beyond stupid!,500345170295271425,comment
3451,ISIS flag also shown! These sub-humans kept their word! religionofpeace they murder rape bomb all non believers of allah!,544367820407332864,query
3452,"let's not forget those naughty video games, hope that keeps you warm before the next mass shooting",544312916410114048,comment
3453,"Hostage-taker at Paris store demands release of KouachiBrothers, police union spokesman says.",553580540662910976,comment
3454,"Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.",525003827494531073,query
3455,CharlieHebdo killers shot dead by police,553587000578932737,comment
3456,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,525541364927574016,comment
3457,This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour,576324320735178752,query
3458,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. sydneyseige,544417916796432384,query
3459,The Ferguson police chief just basically confirmed MikeBrown was gunned to death for the crime of walking in the street? Horrific.,500383873482891264,comment
3460,What if it's Lone wolf? Immediately giving credit without fact checking favors them.,544298830494441473,query
3461,all eyewitnesses we've heard from say the cop dragged MB towards his car through his window. The cop initiated.,500324239652958208,comment
3462,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,552812767132934144,comment
3463,FALSE FLAG OPERATION CIA BLACK OP,544332606280437760,support
3464,RIPNathanCirillo RT Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,525024498999783424,comment
3465,PLEASE help us spread the word for our fundraiser to kickstart our company ROC SmallBusiness the,524985774224048129,comment
3466,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",544537747436761088,comment
3467,"And that's the point. That's what people are upset about, I think.",500320369056948224,comment
3468,Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery.,500400593576669185,comment
3469,I can get confirmation and video from witnesses and pass info along without a news producer. Simple stuff.,524960764503674880,deny
3470,Hi this is the photo of our journalist please credit him at least.,552796638436397056,comment
3471,"My grandfather enlisted in WWII when he was . That's not a kid, despite the sissification of this nation.",500324564237578240,support
3472,"The day Ferguson cops told a dirty, bloody lie (via",500322303717441536,support
3473,"let's not forget those naughty video games, hope that keeps you warm before the next mass shooting",544313221180833792,comment
3474,"Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to do pickups",544421367945236480,comment
3475,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog:",525061437224648704,comment
3476,isis stuff,544303740485128194,comment
3477,"Oh well, as u may have noticed, some ppl disagree with you!",553226523650437120,comment
3478,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",553501889254678528,comment
3479,Bcoz they r killing people! Slaughtering. 'In the name of their prophet' no one else is doing that.,552816072902979584,comment
3480,BREAKING news: Shots fired at Parliament Hill. Follow developing story:,524940919494426624,comment
3481,Watch video showing gunfire inside Canada's parliament in Ottawa,524954311395405824,support
3482,"things aren't as black and white as you may think. Picking a fight on Twitter isn't cool, bro.",525046502474137600,comment
3483,"A soldier was intentionally hit by a car driven by a radicalized person, also not really confirmed yet.",524996595021283328,comment
3484,get on board the seduction ....,529542544573865985,comment
3485,Here's the police report. Somehow Ferguson cops valued a box of Swishers at nearly $. Time to stop smokin I guess,500308754194497537,query
3486,"Getting the word out about an active shooter situation seems pretty helpful, but please, tell us what you'd have done.",525000276894572546,comment
3487,"""andybankertv Store owner told Monday that there was a theft, but said it was not MichaelBrown; said it was someone else""",500431996397846528,support
3488,"Gunman's headband reads, ""We are your soldiers O Muhammad"". MartinPlace SydneySiege",544347661663342593,comment
3489,.cnni ITS A KOSHER JEWISH SUPERMARKET. THEY CHOSE IT FOR A REASON. YOU CONVENIENTLY LEFT THAT OUT JeSuisJuif,553588028925804544,comment
3490,Is it true? Prince rumoured to be performing surprise show in Toronto,529690572630798338,support
3491,My heart and prayers go out to the good people of Sydney and Australia.  nyc,544294834216108032,comment
3492,Ferguson chief let most of day go by b disclosing (after repeated Qs) that cop who killed MikeBrown knew nothing about robbery. DANGER,500458931723202561,comment
3493,"Of course, you have to crop have his face. Ferguson MikeBrown",500295061595521024,support
3494,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates,552796077561094144,comment
3495,"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc Ferguson PD didn't release any info about the shooting.",500327704399331331,comment
3496,"Muslims are being persecuted for their religion? In Pakistan, Nigeria or Paris? CharlieHebdo",552814354588909569,comment
3497,"Gunman's headband reads, ""We are your soldiers O Muhammad"". MartinPlace SydneySiege",544370622928015361,comment
3498,RIP satire “Colvinius: “LePoint: CharlieHebdo : “The cartoonists Charb &amp; Cabu are dead.”,552827794976022528,comment
3499,"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",553550508565479425,support
3500,have you seen our crime stats? We don't even lock our doors.,544338052244840448,deny
3501,are you for real?,524974054957002752,comment
3502,This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour,576348301940932608,comment
3503,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",500281613561761793,comment
3504,One definition? A person that thinks its ok to decapitate innocent journalists / aid workers,524936372889853952,support
3505,"The day Ferguson cops told a dirty, bloody lie (via",501466955564740609,deny
3506,.cnni ITS A KOSHER JEWISH SUPERMARKET. THEY CHOSE IT FOR A REASON. YOU CONVENIENTLY LEFT THAT OUT JeSuisJuif,553585548204720128,comment
3507,So I guess you are saying it is no big deal for cops to kill unarmed black kids??? WTF.,499691100370911232,comment
3508,Update: Ferguson police release stills from convenience store footage showing robbery,500288489678577664,comment
3509,Mazaltov! They could call the baby Ukrainia.,576813964375523328,comment
3510, CharlieHebdo cartoonists killed: - Charb - Cabu - Tignous - Georges Wolinski JeSuisCharlie,552827345435103234,support
3511,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display News,544272007013994496,query
3512,"In response to inquiries, we can confirm that Prince will not be performing at tonight.",529721009172410369,support
3513,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",499386359841554432,comment
3514,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. ferguson,500369014195896320,comment
3515,Approximately  hostages may be held captive at Lindt café – local reports sydneysiege,544309653266386944,comment
3516,"BREAKING: Police enter Lindt cafe, hostages flee sydneysiege",544513264705478657,support
3517," is a minor, 's an adult. Being big has no relevance.",500323219556298753,comment
3518,"Breaking: Two hostage situations in France are linked, Paris prosecutor says",553566995984437248,comment
3519,are you justifying the murder of an unarmed ADULT?,500301956989349888,comment
3520,million arabs/Muslims killed by arab/Muslims since . U r offended by eachother,552819812435369987,comment
3521,"Elderly people are subjected to toxic poison . times legal limits but that does not seem important to CBC, CBS, or TC.",524978635498082305,comment
3522,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (liztilley),544280318870827008,comment
3523,"there doesnt have to be money stolen/ just stolen itemsto be a robbery, they said it is robbery bc the use of force",500357905968033792,comment
3524,“onewaymule: I'm fascinated by Ray Hadley's role in sydneysiege. Genuine intermediary or opportunistic blowhard?” Door B,544762753890525184,comment
3525,another Israeli false flag operation? This is what Abbott had been PRAYING for.,544346015013167104,support
3526,Shoot unarmed kid. Conceal evidence. Impose martial law. Harass reporters. Smear the victim. Worst. Police. Ever. Ferguson MikeBrown,500310561994047488,comment
3527,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",553502788819632129,comment
3528,Unconfirmed reports claim that Michael Essien has contracted Ebola.,521350130851921921,comment
3529,He's already suspended.,525667513724862464,comment
3530,you are saying that's mike brown in the picture? It's not. Two events unconnected. What's your point?,500298509870837760,comment
3531,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa,524929840173309952,comment
3532,More shots fired just off Parliament Hill. Police telling everyone to take cover.,524937867685289984,comment
3533,Here are pixs I have.,500300699738316800,comment
3534,More shots fired just off Parliament Hill. Police telling everyone to take cover.,524937277081145345,support
3535,Update - AFP: an unnamed police source says the killing of the policewoman in Paris on Thursday is linked to the CharlieHebdo attack,553513642478813184,deny
3536,We are in full lock down until further notice from Ottawa Police.,524959677827014656,comment
3537,well...you're just a silly paranoid fuck now aren't you,544294802129707008,comment
3538,THATS THE LADY FROM THE VIDEO,544521241848053761,comment
3539,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,500279384075685888,comment
3540,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (liztilley),544279139704782848,comment
3541,"Hobby Lobby asks Ferguson PD for clarification: ""We thought chopping off someone's hand was the maximum penalty for shoplifting""",500343086988677120,deny
3542,"It's an old joke. If you don't get it, watch more spy movies.",525024672975716352,comment
3543,"It's Monday in Australia, this is from a few hours ago.",544321686754316288,comment
3544,Witness tells CBCNews suspected shooter of uniformed soldier at Ottawa's War Memorial was carrying rifle.,524925023552020480,comment
3545,FIRST PHOTOS: Hostage pressed against a window. SydneySiege,544292150411026432,comment
3546,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",500282611143413763,comment
3547,Paris Manhunt:  CharlieHebdo attackers with AK- rifles &amp; reportedly rocket-propelled grenade still at large,552843614389559296,comment
3548,"This has nothing to do with Islam, just like ISIS...",544505605567041536,comment
3549,"Good thing Australia has strict gun laws. ""RT_com: Approximately  hostages may be held captive at Lindt café",544310642996301825,comment
3550,Robbery involves threat or the use of force or violence to take the property,500307149398876160,query
3551,dude even his parents acknowledge it's him.,500393535263481858,query
3552,Unformed Russian Embassy staff in London have left for Russia Rumours Putin HAS DIED! via PutinDead?,576800982471962624,comment
3553,Reports: CharlieHebdo suspects killed,553588472330452992,comment
3554,Seriously? Likelihood that it's an ISIS attack and THIS is your response???,525004768415322112,comment
3555,New link: Ferguson police release video they say shows a robbery involving MichaelBrown:,500347712764518400,comment
3556,"CONFIRMED |  shooter shot dead at Parliament Hill, but there is more than  suspect. cbcOTT OTTnews",524945168277852160,comment
3557,This is the soldier who died today at the Ottawa War Memorial. His name is Cpl. Nathan Cirillo. RIP OttawaStrong,525081032824209408,support
3558,Nothing justifies this horrendous crime but why always mess with Islam?? Zillion things out there to make fun of,552811106046324736,comment
3559,a Jehovah's witness extremist?Mormon extremist?Roman catholic extremist? Etc. Non existent! Muslim...???,545017860754792448,comment
3560,How? They are giving info that the media asked for.,500310883684208640,comment
3561,"Breaking: Two hostage situations in France are linked, Paris prosecutor says",553566368952377344,query
3562,Why would someone leave their ID-card? Thereafter allegedly seen at a gas station. Now hostage sit. Reports of,553535295111847936,query
3563,i agree,500369339628126209,comment
3564,Unformed Russian Embassy staff in London have left for Russia Rumours Putin HAS DIED! via PutinDead?,576807061830287360,comment
3565,if state cannot control such irresponsible magazines making fun of people's faith then monsters come and do thejob.Face consequences,552811993145835520,comment
3566,Uber trips out of the CBD today are free to help Sydneysiders get home safely. See,544347172024508417,query
3567,chicken finally came home too roost... NATO.. started this in Afganistan....,553579370468474880,comment
3568,They are releasing irrelevant info that doesn't affect the case of Michael Brown's shooting,500313720145207297,comment
3569,Is it true? Prince rumoured to be performing surprise show in Toronto,529689031571808256,support
3570,".orangeseahorse - Even if robbery took place &amp; stop legal, actions after st &amp; d shot &amp; after MikeBrown put HandsUp = MURDER",500304228653346816,comment
3571,"THE TERRORIST MOST LIKELY FLED TO THE MUSLIM ZONE WHERE COPS ARE NOT ALLOWED, COULD HAPPEN IN AMERICA",553217937117831168,comment
3572,Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery.,500378925021687808,comment
3573,/ Violence doesn't automatically indicate a relationship to MH.,524966663251566594,comment
3574,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. Ferguson,500327577031307265,support
3575,BREAKING: French police tell AP suspects in CharlieHebdo attack have taken a hostage northeast of Paris.,553543395717550080,comment
3576,But she's very good at instigating and baiting....just like her mother. Smh,500741014181531648,comment
3577,Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT:,544311947936538624,comment
3578,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport",525034442104901632,query
3579,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. Ferguson,500386677513154560,deny
3580,.,500367357198745600,comment
3581,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,544330529529548801,comment
3582,dude give it up. It's him. Confirmed.,500400549117034497,comment
3583,do you not even have a basic understanding why people mistrust police?,500405947253006339,deny
3584,They are releasing irrelevant info that doesn't affect the case of Michael Brown's shooting,500311158138884096,comment
3585,Up to  held hostage in Sydney Lindt Cafe siege,544290393693904896,deny
3586,"To be a journalist, you have to have worked in the profession &amp; abide by its rules. Not just spew propaganda",524938416086347776,comment
3587,Police taking people out of Paris grocery where hostages were being held.,553588250087268352,support
3588,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News",525031764155453441,query
3589,"a) actual ""terror"", b) nutbars, c) false flag. all  r plausible",524966881573470208,comment
3590,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:",553538596938846208,comment
3591,"Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists Ferguson",500305625545318400,comment
3592,Kudos to your relaying of second-hand information! Do you have an app?,524996012847665152,comment
3593,RIP satire “Colvinius: “LePoint: CharlieHebdo : “The cartoonists Charb &amp; Cabu are dead.”,552807952315207680,comment
3594,"Suspects in CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP.",553511231735099392,support
3595,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display News,544292547955146752,deny
3596,"Oh. So NOW the Ferguson police chief says the cop didn't know about the robbery when he stopped MikeBrown. The kid was ""jaywalking""? BS!",500378498054500352,query
3597,Apparently they don't think people can think for themselves. How WRONG they are. Will live to regret it,500345332811956224,comment
3598,is it safe anywhere?,544535480684265472,comment
3599,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window -",544279568233021440,comment
3600,"Police say shots fired at  Ottawa sites - National War Memorial, Parliament Hill, and now Rideau shopping centre",524957484336041984,comment
3601,Uber intros surge pricing in downtown Sydney during hostage siege,544315030632538112,support
3602,SydneySiege: Latest video of hostages escaping.,544517439439241217,comment
3603,BREAKING NEWS: New York Times is reporting the Canadian soldier who was shot has died from their injuries. Heartbreaking. cdnpoli ableg,524962626615664640,deny
3604,The last person killed in Charlie Hebdo attacks was Muslim police officer,553204674766331904,comment
3605,Five Hostages Escape Sydney Cafe Siege — Live Updates From,544403194991099904,support
3606,"Like most good citizens, I'm awfully fed up with gun violence in both Canada and the USA. Senseless and brutal.",524949525644201985,comment
3607,What they also did was chose to not ignore facts that call in to question the witness' credibility.,500379521900503040,support
3608,"AFP reports there are  dead, and  hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters.",553553255255781376,query
3609,BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources),553591055783051264,support
3610,"Remarkably, despite the military-style police presence in Ferguson, a known killer was able to skip town",500702640305868801,support
3611,FACK!!!!,524976050481422336,comment
3612,This world is seriously going to hell in a hand cart. I'm entirely fed up with innocent bystanders being senselessly killed.,525080429410664448,comment
